Frame Number, Receipt Time, Data Delivered, Data Synchronized, Data Processed, Delivered To DataStream, Network Transmission
3715, 619368662.840900, 0.003419, 0.000166, 0.001249, 0.000114, 0.000251
3716, 619368667.832800, 0.003226, 0.000174, 0.001359, 0.000167, 0.000251
3717, 619368673.169000, 0.003376, 0.000385, 0.001422, 0.000106, 0.000253
3718, 619368677.468600, 0.003288, 0.000140, 0.001072, 0.000104, 0.000253
3719, 619368682.594300, 0.003202, 0.000166, 0.001200, 0.000107, 0.000213
3720, 619368687.822500, 0.003182, 0.000148, 0.001449, 0.000112, 0.000213
3721, 619368692.580300, 0.003301, 0.000147, 0.001167, 0.000098, 0.000233
3722, 619368697.717400, 0.003200, 0.000172, 0.001304, 0.000115, 0.000233
3723, 619368702.777800, 0.003253, 0.000163, 0.001355, 0.000112, 0.000238
3725, 619368712.737000, 0.003270, 0.000164, 0.001316, 0.000104, 0.000242
3726, 619368717.913000, 0.003331, 0.000257, 0.001258, 0.000103, 0.000242
3727, 619368722.572300, 0.003284, 0.000155, 0.001164, 0.000099, 0.000260
3728, 619368727.686800, 0.003317, 0.000276, 0.001056, 0.000110, 0.000260
3729, 619368732.684300, 0.003395, 0.000195, 0.001127, 0.000103, 0.000260
3730, 619368737.654000, 0.003241, 0.000140, 0.001305, 0.000099, 0.000260
3731, 619368742.683800, 0.003370, 0.000208, 0.001142, 0.000095, 0.000196
3732, 619368747.791800, 0.003409, 0.000192, 0.001220, 0.000101, 0.000196
3733, 619368752.918200, 0.003442, 0.000182, 0.001322, 0.000101, 0.000197
3734, 619368757.709800, 0.003248, 0.000151, 0.001339, 0.000101, 0.000197
3735, 619368762.773200, 0.003236, 0.000166, 0.001332, 0.000116, 0.000242
3736, 619368767.646100, 0.003218, 0.000164, 0.001260, 0.000108, 0.000242
3737, 619368772.757000, 0.003243, 0.000208, 0.001303, 0.000115, 0.000223
3738, 619368777.752500, 0.003235, 0.000167, 0.001342, 0.000121, 0.000223
3739, 619368782.852600, 0.003400, 0.000241, 0.001174, 0.000100, 0.000243
3740, 619368787.633400, 0.003241, 0.000160, 0.001269, 0.000099, 0.000243
3741, 619368792.740300, 0.003429, 0.000152, 0.001175, 0.000106, 0.000223
3742, 619368798.338200, 0.003382, 0.000381, 0.001598, 0.000099, 0.000223
3743, 619368803.025700, 0.003429, 0.000220, 0.001378, 0.000108, 0.000208
3744, 619368807.587900, 0.003238, 0.000151, 0.001226, 0.000103, 0.000208
3745, 619368812.652800, 0.003241, 0.000154, 0.001268, 0.000104, 0.000202
3746, 619368817.468500, 0.003182, 0.000155, 0.001115, 0.000099, 0.000202
3747, 619368822.647000, 0.003329, 0.000169, 0.001135, 0.000097, 0.000189
3748, 619368827.738000, 0.003353, 0.000157, 0.001256, 0.000099, 0.000189
3749, 619368832.557500, 0.003319, 0.000152, 0.001127, 0.000097, 0.000189
3750, 619368837.734700, 0.003245, 0.000149, 0.001360, 0.000108, 0.000189
3751, 619368842.633400, 0.003189, 0.000156, 0.001171, 0.000182, 0.000213
3752, 619368847.465500, 0.003186, 0.000143, 0.001122, 0.000100, 0.000213
3753, 619368853.122700, 0.003237, 0.000203, 0.001642, 0.000139, 0.000195
3754, 619368857.690000, 0.003226, 0.000183, 0.001270, 0.000114, 0.000195
3755, 619368862.612300, 0.003236, 0.000151, 0.001240, 0.000104, 0.000152
3756, 619368867.602400, 0.003201, 0.000161, 0.001210, 0.000105, 0.000152
3757, 619368872.971600, 0.003097, 0.000204, 0.001514, 0.000110, 0.000153
3758, 619368877.881100, 0.003412, 0.000190, 0.001279, 0.000110, 0.000153
3759, 619368882.668100, 0.003269, 0.000160, 0.001260, 0.000106, 0.000150
3760, 619368887.677400, 0.003250, 0.000147, 0.001301, 0.000107, 0.000150
3761, 619368892.759700, 0.003394, 0.000180, 0.001191, 0.000105, 0.000150
3762, 619368897.509700, 0.003235, 0.000148, 0.001159, 0.000103, 0.000150
3763, 619368902.870700, 0.003344, 0.000185, 0.001373, 0.000101, 0.000146
3764, 619368907.827200, 0.003236, 0.000171, 0.001450, 0.000106, 0.000146
3765, 619368912.768800, 0.003383, 0.000211, 0.001203, 0.000099, 0.000168
3766, 619368917.573400, 0.003243, 0.000155, 0.001212, 0.000101, 0.000168
3767, 619368922.903800, 0.003345, 0.000157, 0.001418, 0.000109, 0.000190
3768, 619368927.553900, 0.003219, 0.000163, 0.001168, 0.000114, 0.000190
3769, 619368932.593600, 0.003329, 0.000157, 0.001088, 0.000103, 0.000168
3770, 619368937.955500, 0.003287, 0.000212, 0.001453, 0.000119, 0.000168
3771, 619368942.940400, 0.003382, 0.000250, 0.001304, 0.000111, 0.000162
3772, 619368947.777100, 0.003393, 0.000235, 0.001173, 0.000103, 0.000162
3773, 619368953.023400, 0.003433, 0.000203, 0.001390, 0.000119, 0.000181
3774, 619368957.621200, 0.003234, 0.000152, 0.001258, 0.000106, 0.000181
3775, 619368962.887600, 0.003451, 0.000223, 0.001238, 0.000102, 0.000180
3776, 619368967.579600, 0.003287, 0.000169, 0.001158, 0.000106, 0.000180
3777, 619368972.656300, 0.003304, 0.000148, 0.001241, 0.000104, 0.000181
3778, 619368977.748700, 0.003404, 0.000164, 0.001221, 0.000101, 0.000181
3779, 619368982.853100, 0.003420, 0.000180, 0.001290, 0.000097, 0.000161
3780, 619368987.747700, 0.003282, 0.000273, 0.001223, 0.000106, 0.000161
3781, 619368992.732100, 0.003283, 0.000297, 0.001144, 0.000097, 0.000185
3782, 619368997.654900, 0.003352, 0.000207, 0.001142, 0.000097, 0.000185
3783, 619369002.960000, 0.003365, 0.000255, 0.001363, 0.000104, 0.000182
3784, 619369007.647200, 0.003328, 0.000288, 0.001060, 0.000107, 0.000182
3785, 619369012.759900, 0.003390, 0.000212, 0.001202, 0.000098, 0.000160
3786, 619369017.618300, 0.003247, 0.000158, 0.001251, 0.000101, 0.000160
3787, 619369022.800200, 0.003340, 0.000280, 0.001174, 0.000098, 0.000169
3788, 619369027.751300, 0.003391, 0.000255, 0.001154, 0.000097, 0.000169
3789, 619369032.968200, 0.003292, 0.000266, 0.001370, 0.000119, 0.000191
3790, 619369037.799700, 0.003236, 0.000179, 0.001360, 0.000127, 0.000191
3791, 619369042.843400, 0.003420, 0.000261, 0.001201, 0.000105, 0.000174
3792, 619369047.565000, 0.003243, 0.000153, 0.001199, 0.000105, 0.000174
3793, 619369052.762800, 0.003297, 0.000149, 0.001342, 0.000107, 0.000153
3794, 619369057.766200, 0.003245, 0.000224, 0.001315, 0.000110, 0.000153
3795, 619369062.650000, 0.003361, 0.000149, 0.001163, 0.000107, 0.000175
3796, 619369067.743800, 0.003237, 0.000151, 0.001377, 0.000111, 0.000175
3797, 619369072.775700, 0.003307, 0.000262, 0.001195, 0.000101, 0.000175
3798, 619369077.731100, 0.003377, 0.000257, 0.001142, 0.000098, 0.000175
3799, 619369082.834600, 0.003222, 0.000179, 0.001397, 0.000116, 0.000177
3800, 619369087.827200, 0.003248, 0.000157, 0.001424, 0.000116, 0.000177
3801, 619369092.696000, 0.003369, 0.000206, 0.001152, 0.000100, 0.000175
3802, 619369097.597300, 0.003245, 0.000156, 0.001237, 0.000101, 0.000175
3803, 619369102.874300, 0.003425, 0.000195, 0.001250, 0.000098, 0.000177
3804, 619369107.782400, 0.003402, 0.000184, 0.001236, 0.000101, 0.000177
3805, 619369112.630300, 0.003351, 0.000196, 0.001121, 0.000105, 0.000177
3806, 619369118.218500, 0.003359, 0.000376, 0.001518, 0.000102, 0.000177
3807, 619369122.577700, 0.003406, 0.000176, 0.001038, 0.000100, 0.000177
3808, 619369127.616100, 0.003241, 0.000177, 0.001228, 0.000109, 0.000145
3809, 619369133.289500, 0.003434, 0.000288, 0.001572, 0.000114, 0.000145
3810, 619369137.812500, 0.003237, 0.000163, 0.001415, 0.000112, 0.000131
3811, 619369142.755900, 0.003316, 0.000180, 0.001293, 0.000098, 0.000131
3812, 619369147.678200, 0.003246, 0.000170, 0.001297, 0.000103, 0.000132
3813, 619369152.911700, 0.003232, 0.000151, 0.001529, 0.000113, 0.000132
3814, 619369157.783100, 0.003378, 0.000235, 0.001201, 0.000103, 0.000151
3815, 619369162.728000, 0.003352, 0.000188, 0.001184, 0.000142, 0.000151
3816, 619369167.457300, 0.003245, 0.000163, 0.001088, 0.000102, 0.000129
3817, 619369172.637100, 0.003260, 0.000149, 0.001265, 0.000098, 0.000129
3818, 619369177.572900, 0.003192, 0.000164, 0.001200, 0.000103, 0.000129
3819, 619369182.868100, 0.003319, 0.000248, 0.001258, 0.000117, 0.000129
3820, 619369187.778100, 0.003231, 0.000167, 0.001407, 0.000108, 0.000149
3821, 619369192.623500, 0.003219, 0.000161, 0.001201, 0.000113, 0.000149
3822, 619369198.091300, 0.003334, 0.000264, 0.001442, 0.000127, 0.000131
3823, 619369203.092000, 0.003379, 0.000155, 0.001567, 0.000117, 0.000131
3824, 619369208.158700, 0.003372, 0.000378, 0.001416, 0.000112, 0.000146
3825, 619369212.796500, 0.003402, 0.000218, 0.001211, 0.000103, 0.000146
3826, 619369217.639300, 0.003381, 0.000153, 0.001146, 0.000101, 0.000170
3827, 619369222.772600, 0.003422, 0.000201, 0.001189, 0.000097, 0.000170
3828, 619369227.747400, 0.003245, 0.000191, 0.001323, 0.000118, 0.000167
3829, 619369232.736500, 0.003318, 0.000159, 0.001252, 0.000110, 0.000167
3830, 619369237.876600, 0.003231, 0.000163, 0.001485, 0.000113, 0.000183
3831, 619369242.816600, 0.003223, 0.000240, 0.001337, 0.000115, 0.000183
3832, 619369247.638900, 0.003362, 0.000151, 0.001148, 0.000110, 0.000181
3833, 619369252.805000, 0.003262, 0.000149, 0.001355, 0.000109, 0.000181
3834, 619369257.657100, 0.003240, 0.000147, 0.001286, 0.000119, 0.000160
3835, 619369262.698800, 0.003294, 0.000168, 0.001261, 0.000105, 0.000160
3836, 619369267.714200, 0.003386, 0.000200, 0.001163, 0.000104, 0.000158
3837, 619369272.742400, 0.003363, 0.000168, 0.001234, 0.000107, 0.000158
3838, 619369278.222700, 0.003359, 0.000371, 0.001513, 0.000104, 0.000159
3839, 619369282.622000, 0.003383, 0.000223, 0.001054, 0.000103, 0.000159
3840, 619369287.537200, 0.003247, 0.000152, 0.001177, 0.000102, 0.000140
3841, 619369292.746300, 0.003410, 0.000166, 0.001200, 0.000101, 0.000140
3842, 619369297.726100, 0.003407, 0.000175, 0.001183, 0.000096, 0.000135
3843, 619369302.648200, 0.003245, 0.000148, 0.001286, 0.000104, 0.000135
3844, 619369307.836900, 0.003381, 0.000259, 0.001220, 0.000104, 0.000121
3845, 619369312.709500, 0.003414, 0.000172, 0.001163, 0.000098, 0.000121
3846, 619369317.607900, 0.003247, 0.000147, 0.001268, 0.000091, 0.000097
3847, 619369322.957100, 0.003393, 0.000284, 0.001310, 0.000105, 0.000097
3848, 619369327.556800, 0.003304, 0.000161, 0.001141, 0.000096, 0.000118
3849, 619369333.047500, 0.003299, 0.000401, 0.001331, 0.000099, 0.000118
3850, 619369337.766700, 0.003253, 0.000177, 0.001349, 0.000121, 0.000119
3851, 619369342.868400, 0.003232, 0.000193, 0.001387, 0.000149, 0.000119
3852, 619369348.277800, 0.003381, 0.000384, 0.001532, 0.000106, 0.000123
3853, 619369352.911100, 0.003244, 0.000174, 0.001506, 0.000120, 0.000123
3854, 619369357.650800, 0.003248, 0.000176, 0.001241, 0.000112, 0.000153
3855, 619369363.209400, 0.003358, 0.000363, 0.001460, 0.000100, 0.000153
3856, 619369367.391800, 0.003241, 0.000141, 0.001051, 0.000094, 0.000192
3857, 619369372.652900, 0.003354, 0.000158, 0.001168, 0.000101, 0.000192
3858, 619369377.615000, 0.003343, 0.000144, 0.001157, 0.000099, 0.000200
3859, 619369382.693000, 0.003228, 0.000155, 0.001277, 0.000112, 0.000200
3860, 619369387.739000, 0.003222, 0.000271, 0.001222, 0.000118, 0.000207
3861, 619369392.616500, 0.003321, 0.000148, 0.001166, 0.000109, 0.000207
3862, 619369398.242000, 0.003323, 0.000403, 0.001515, 0.000101, 0.000219
3863, 619369402.902600, 0.003379, 0.000266, 0.001176, 0.000102, 0.000219
3864, 619369408.005100, 0.003321, 0.000203, 0.001508, 0.000109, 0.000221
3865, 619369412.826600, 0.003339, 0.000248, 0.001271, 0.000101, 0.000221
