Frame Number, Receipt Time, Data Delivered, Data Synchronized, Data Processed, Delivered To DataStream, Network Transmission
63262, 623125030.747900, 0.003367, 0.000254, 0.001423, 0.000131, 0.000169
63264, 623125043.494400, 0.003329, 0.000180, 0.001333, 0.000116, 0.000169
63267, 623125056.561700, 0.003227, 0.000171, 0.001456, 0.000137, 0.000156
63269, 623125069.010700, 0.003484, 0.000156, 0.001326, 0.000134, 0.000155
63272, 623125082.790500, 0.003409, 0.000277, 0.001344, 0.000154, 0.000161
63275, 623125095.271200, 0.003402, 0.000356, 0.001261, 0.000118, 0.000173
63277, 623125108.219700, 0.003485, 0.000278, 0.001343, 0.000128, 0.000172
63280, 623125121.737100, 0.003403, 0.000382, 0.001514, 0.000116, 0.000190
63282, 623125134.253400, 0.003383, 0.000228, 0.001590, 0.000124, 0.000192
63285, 623125147.018200, 0.003438, 0.000323, 0.001295, 0.000126, 0.000192
63288, 623125160.081800, 0.003365, 0.000350, 0.001317, 0.000158, 0.000189
63290, 623125172.493900, 0.003323, 0.000330, 0.001389, 0.000127, 0.000189
63293, 623125185.291600, 0.003315, 0.000170, 0.001371, 0.000126, 0.000168
63295, 623125198.065600, 0.003364, 0.000274, 0.001350, 0.000135, 0.000169
63297, 623125210.555300, 0.003331, 0.000270, 0.001346, 0.000150, 0.000168
63300, 623125223.174300, 0.003333, 0.000383, 0.001466, 0.000155, 0.000178
63303, 623125235.881500, 0.003409, 0.000227, 0.001311, 0.000148, 0.000172
63305, 623125248.321300, 0.003256, 0.000170, 0.001371, 0.000125, 0.000173
63308, 623125261.019700, 0.003333, 0.000156, 0.001432, 0.000165, 0.000169
63310, 623125273.448900, 0.003344, 0.000456, 0.001404, 0.000146, 0.000168
63313, 623125286.187400, 0.003368, 0.000180, 0.001329, 0.000121, 0.000147
63315, 623125298.693700, 0.003333, 0.000154, 0.001320, 0.000132, 0.000147
63318, 623125311.112800, 0.003248, 0.000178, 0.001383, 0.000163, 0.000148
63320, 623125323.804700, 0.003345, 0.000307, 0.001324, 0.000118, 0.000148
63323, 623125336.292600, 0.003237, 0.000167, 0.001412, 0.000134, 0.000156
63325, 623125348.664500, 0.003382, 0.000352, 0.001341, 0.000130, 0.000141
63328, 623125361.363400, 0.003344, 0.000413, 0.001398, 0.000126, 0.000142
63330, 623125373.885000, 0.003367, 0.000244, 0.001538, 0.000191, 0.000126
63333, 623125386.444200, 0.003374, 0.000343, 0.001308, 0.000136, 0.000138
63335, 623125398.880500, 0.003341, 0.000287, 0.001327, 0.000126, 0.000140
63338, 623125411.414100, 0.003333, 0.000329, 0.001413, 0.000113, 0.000144
63340, 623125424.008700, 0.003355, 0.000369, 0.001409, 0.000172, 0.000144
63343, 623125436.548100, 0.003369, 0.000225, 0.001373, 0.000127, 0.000156
63345, 623125448.894000, 0.003325, 0.000280, 0.001261, 0.000125, 0.000156
63348, 623125461.524600, 0.003344, 0.000313, 0.001461, 0.000115, 0.000158
63350, 623125473.998700, 0.003240, 0.000156, 0.001295, 0.000123, 0.000147
63353, 623125486.660200, 0.003223, 0.000183, 0.001487, 0.000149, 0.000134
63355, 623125499.095900, 0.003420, 0.000393, 0.001284, 0.000129, 0.000135
63358, 623125511.461800, 0.003389, 0.000366, 0.001486, 0.000117, 0.000142
63360, 623125524.149100, 0.003411, 0.000361, 0.001458, 0.000155, 0.000142
63363, 623125536.613300, 0.003378, 0.000381, 0.001383, 0.000135, 0.000139
63365, 623125549.018400, 0.003409, 0.000385, 0.001232, 0.000117, 0.000139
63368, 623125561.669700, 0.003388, 0.000202, 0.001367, 0.000123, 0.000134
63370, 623125574.050700, 0.003323, 0.000400, 0.001527, 0.000128, 0.000136
63373, 623125586.646500, 0.003342, 0.000287, 0.001396, 0.000122, 0.000125
63375, 623125599.181500, 0.003360, 0.000152, 0.001370, 0.000112, 0.000125
63378, 623125611.557000, 0.003343, 0.000156, 0.001479, 0.000121, 0.000122
63380, 623125624.181200, 0.003367, 0.000365, 0.001426, 0.000133, 0.000123
63383, 623125636.737800, 0.003326, 0.000275, 0.001292, 0.000117, 0.000109
63385, 623125649.064800, 0.003249, 0.000178, 0.001411, 0.000136, 0.000108
63388, 623125661.677200, 0.003368, 0.000253, 0.001477, 0.000141, 0.000103
63390, 623125674.097200, 0.003352, 0.000163, 0.001373, 0.000128, 0.000103
63393, 623125686.726200, 0.003420, 0.000311, 0.001370, 0.000126, 0.000090
63395, 623125699.235200, 0.003379, 0.000278, 0.001403, 0.000125, 0.000090
63398, 623125711.650900, 0.003250, 0.000215, 0.001332, 0.000138, 0.000105
63400, 623125724.197600, 0.003243, 0.000169, 0.001493, 0.000125, 0.000105
63403, 623125736.699800, 0.003339, 0.000417, 0.001343, 0.000129, 0.000117
63405, 623125749.143500, 0.003366, 0.000258, 0.001344, 0.000146, 0.000117
63408, 623125761.693700, 0.003227, 0.000210, 0.001723, 0.000139, 0.000130
63410, 623125774.118300, 0.003313, 0.000387, 0.001416, 0.000117, 0.000132
63413, 623125786.748300, 0.003409, 0.000208, 0.001322, 0.000121, 0.000135
63415, 623125799.230300, 0.003368, 0.000369, 0.001272, 0.000125, 0.000136
63418, 623125811.639300, 0.003337, 0.000282, 0.001441, 0.000126, 0.000134
63420, 623125824.311300, 0.003238, 0.000167, 0.001486, 0.000169, 0.000133
63423, 623125836.796500, 0.003368, 0.000386, 0.001345, 0.000111, 0.000133
63425, 623125849.180900, 0.003383, 0.000390, 0.001312, 0.000123, 0.000134
63428, 623125861.877300, 0.003409, 0.000247, 0.001344, 0.000167, 0.000134
63430, 623125874.276100, 0.003251, 0.000169, 0.001444, 0.000128, 0.000131
63433, 623125886.886100, 0.003216, 0.000213, 0.001554, 0.000145, 0.000145
63435, 623125899.346000, 0.003367, 0.000159, 0.001321, 0.000127, 0.000143
63438, 623125911.739100, 0.003415, 0.000377, 0.001370, 0.000136, 0.000142
63440, 623125924.397100, 0.003228, 0.000184, 0.001555, 0.000131, 0.000143
63443, 623125936.923000, 0.003230, 0.000158, 0.001401, 0.000119, 0.000146
63445, 623125949.277200, 0.003338, 0.000153, 0.001308, 0.000118, 0.000146
63448, 623125961.816200, 0.003352, 0.000150, 0.001453, 0.000122, 0.000148
63450, 623125974.247600, 0.003214, 0.000152, 0.001355, 0.000157, 0.000148
63453, 623125986.927500, 0.003386, 0.000394, 0.001490, 0.000131, 0.000133
63455, 623125999.392500, 0.003371, 0.000247, 0.001361, 0.000116, 0.000133
63458, 623126011.785100, 0.003376, 0.000335, 0.001419, 0.000116, 0.000113
63460, 623126024.426500, 0.003372, 0.000271, 0.001359, 0.000115, 0.000117
63463, 623126036.988600, 0.003231, 0.000150, 0.001293, 0.000120, 0.000116
63465, 623126049.292600, 0.003250, 0.000190, 0.001414, 0.000136, 0.000115
63468, 623126061.883600, 0.003395, 0.000244, 0.001591, 0.000147, 0.000138
63470, 623126074.284700, 0.003332, 0.000422, 0.001354, 0.000120, 0.000138
63473, 623126086.923100, 0.003370, 0.000252, 0.001321, 0.000127, 0.000135
63475, 623126099.418500, 0.003374, 0.000390, 0.001406, 0.000127, 0.000135
63478, 623126111.787500, 0.003251, 0.000161, 0.001461, 0.000120, 0.000157
63480, 623126124.494900, 0.003395, 0.000251, 0.001368, 0.000128, 0.000158
63483, 623126136.859900, 0.003371, 0.000395, 0.001382, 0.000133, 0.000159
63485, 623126149.290500, 0.003361, 0.000387, 0.001365, 0.000132, 0.000160
63488, 623126161.941900, 0.003381, 0.000330, 0.001409, 0.000122, 0.000160
63490, 623126174.336600, 0.003403, 0.000367, 0.001395, 0.000121, 0.000160
63493, 623126186.982200, 0.003254, 0.000172, 0.001334, 0.000125, 0.000157
63495, 623126199.462900, 0.003363, 0.000298, 0.001310, 0.000126, 0.000156
63498, 623126211.917500, 0.003357, 0.000145, 0.001375, 0.000164, 0.000139
63500, 623126224.564000, 0.003401, 0.000371, 0.001453, 0.000153, 0.000139
63503, 623126237.060800, 0.003362, 0.000276, 0.001421, 0.000121, 0.000151
63505, 623126249.426000, 0.003369, 0.000388, 0.001308, 0.000130, 0.000151
63508, 623126261.978600, 0.003385, 0.000299, 0.001360, 0.000156, 0.000175
63510, 623126274.358400, 0.003239, 0.000163, 0.001443, 0.000126, 0.000170
63513, 623126287.005400, 0.003357, 0.000264, 0.001922, 0.000159, 0.000168
63515, 623126299.509400, 0.003383, 0.000379, 0.001787, 0.000130, 0.000170
63518, 623126311.922700, 0.003231, 0.000161, 0.001511, 0.000125, 0.000160
63520, 623126324.494500, 0.003337, 0.000317, 0.001472, 0.000130, 0.000161
63523, 623126337.036900, 0.003254, 0.000160, 0.001421, 0.000135, 0.000163
63525, 623126349.395400, 0.003339, 0.000234, 0.001363, 0.000127, 0.000170
63528, 623126361.975900, 0.003344, 0.000292, 0.001398, 0.000139, 0.000164
63530, 623126374.378000, 0.003362, 0.000258, 0.001491, 0.000131, 0.000165
63533, 623126386.997500, 0.003366, 0.000276, 0.001405, 0.000126, 0.000170
63535, 623126399.508500, 0.003382, 0.000252, 0.001465, 0.000115, 0.000169
63538, 623126411.898800, 0.003353, 0.000348, 0.001398, 0.000126, 0.000168
63540, 623126424.531000, 0.003231, 0.000174, 0.001338, 0.000120, 0.000170
63543, 623126437.085800, 0.003326, 0.000169, 0.001490, 0.000111, 0.000170
63545, 623126449.429700, 0.003249, 0.000169, 0.001386, 0.000129, 0.000171
63548, 623126462.017100, 0.003391, 0.000250, 0.001413, 0.000150, 0.000192
63550, 623126474.403400, 0.003369, 0.000227, 0.001466, 0.000124, 0.000192
63553, 623126487.153500, 0.003282, 0.000344, 0.001373, 0.000126, 0.000181
63555, 623126499.582700, 0.003242, 0.000186, 0.001729, 0.000142, 0.000184
63558, 623126511.988100, 0.003248, 0.000147, 0.001503, 0.000122, 0.000159
63560, 623126524.700400, 0.003303, 0.000404, 0.001427, 0.000122, 0.000162
63563, 623126537.046200, 0.003350, 0.000403, 0.001325, 0.000129, 0.000165
63565, 623126549.488400, 0.003360, 0.000202, 0.001482, 0.000127, 0.000164
63568, 623126562.163900, 0.003374, 0.000347, 0.001403, 0.000118, 0.000150
63570, 623126574.528600, 0.003328, 0.000388, 0.001749, 0.000226, 0.000151
63573, 623126587.155400, 0.003212, 0.000185, 0.001551, 0.000131, 0.000152
63575, 623126599.637200, 0.003256, 0.000178, 0.001700, 0.000148, 0.000143
63578, 623126612.050100, 0.003363, 0.000360, 0.001469, 0.000121, 0.000149
63580, 623126624.669100, 0.003237, 0.000165, 0.001584, 0.000187, 0.000147
63583, 623126637.181700, 0.003464, 0.000339, 0.001444, 0.000136, 0.000127
63585, 623126649.562000, 0.003413, 0.000322, 0.001340, 0.000121, 0.000131
63588, 623126662.168800, 0.003720, 0.000163, 0.001431, 0.000118, 0.000132
63591, 623126674.608800, 0.003322, 0.000140, 0.001289, 0.000134, 0.000134
63593, 623126687.204700, 0.003322, 0.000405, 0.001513, 0.000119, 0.000135
63595, 623126699.635200, 0.003358, 0.000260, 0.001326, 0.000113, 0.000133
63598, 623126712.018800, 0.003238, 0.000165, 0.001634, 0.000123, 0.000141
63600, 623126724.700500, 0.003351, 0.000397, 0.001452, 0.000145, 0.000143
63603, 623126737.199400, 0.003233, 0.000158, 0.001373, 0.000134, 0.000143
63605, 623126749.585400, 0.003365, 0.000387, 0.001286, 0.000126, 0.000148
63608, 623126762.131700, 0.003363, 0.000320, 0.001295, 0.000117, 0.000157
63610, 623126774.541400, 0.003351, 0.000380, 0.001442, 0.000125, 0.000154
63613, 623126787.158100, 0.003345, 0.000290, 0.001389, 0.000130, 0.000151
63616, 623126799.685300, 0.003250, 0.000155, 0.001362, 0.000128, 0.000150
63618, 623126812.037900, 0.003423, 0.000327, 0.001461, 0.000158, 0.000152
63620, 623126824.661500, 0.003361, 0.000306, 0.001414, 0.000117, 0.000150
63623, 623126837.189800, 0.003445, 0.000225, 0.001319, 0.000123, 0.000147
63625, 623126849.591200, 0.003242, 0.000168, 0.001417, 0.000129, 0.000147
63628, 623126862.181800, 0.003355, 0.000311, 0.001436, 0.000128, 0.000140
63630, 623126874.568900, 0.003347, 0.000311, 0.001501, 0.000147, 0.000139
63633, 623126887.210900, 0.003367, 0.000266, 0.001335, 0.000127, 0.000139
63635, 623126899.672800, 0.003336, 0.000250, 0.001418, 0.000179, 0.000135
63638, 623126912.068700, 0.003257, 0.000182, 0.001433, 0.000133, 0.000147
63640, 623126924.728100, 0.003370, 0.000198, 0.001401, 0.000130, 0.000143
63643, 623126937.167300, 0.003371, 0.000395, 0.001286, 0.000142, 0.000144
63648, 623126962.176800, 0.003387, 0.000293, 0.001378, 0.000160, 0.000134
63650, 623126974.567200, 0.003245, 0.000163, 0.001470, 0.000128, 0.000132
63653, 623126987.226900, 0.003321, 0.000321, 0.001407, 0.000132, 0.000134
63655, 623126999.703400, 0.003380, 0.000264, 0.001343, 0.000124, 0.000127
63658, 623127012.152300, 0.003384, 0.000370, 0.001375, 0.000128, 0.000129
63660, 623127024.713200, 0.003398, 0.000279, 0.001525, 0.000124, 0.000132
63663, 623127037.260400, 0.003364, 0.000337, 0.001413, 0.000186, 0.000135
63665, 623127049.601200, 0.003387, 0.000330, 0.001307, 0.000127, 0.000136
63668, 623127062.159100, 0.003244, 0.000152, 0.001435, 0.000165, 0.000147
63670, 623127074.570400, 0.003239, 0.000164, 0.001345, 0.000176, 0.000146
63673, 623127087.248400, 0.003240, 0.000169, 0.001422, 0.000120, 0.000161
63675, 623127099.690200, 0.003354, 0.000165, 0.001300, 0.000123, 0.000161
63678, 623127112.119100, 0.003228, 0.000142, 0.001570, 0.000252, 0.000167
63680, 623127124.690100, 0.003209, 0.000173, 0.001499, 0.000140, 0.000168
63683, 623127137.254100, 0.003335, 0.000259, 0.001450, 0.000146, 0.000170
63685, 623127149.620600, 0.003377, 0.000206, 0.001294, 0.000119, 0.000175
63688, 623127162.226400, 0.003389, 0.000353, 0.001346, 0.000149, 0.000178
63690, 623127174.724800, 0.003393, 0.000265, 0.001418, 0.000137, 0.000180
63693, 623127187.106800, 0.003304, 0.000195, 0.001382, 0.000132, 0.000180
63695, 623127199.775900, 0.003345, 0.000157, 0.001354, 0.000116, 0.000181
63697, 623127212.118900, 0.003355, 0.000372, 0.001343, 0.000129, 0.000164
63701, 623127224.758400, 0.003495, 0.000158, 0.001299, 0.000140, 0.000181
63703, 623127237.265800, 0.003293, 0.000161, 0.001323, 0.000130, 0.000181
63705, 623127249.663600, 0.003237, 0.000164, 0.001377, 0.000139, 0.000181
63708, 623127262.242500, 0.003392, 0.000391, 0.001516, 0.000119, 0.000187
63710, 623127274.591600, 0.003373, 0.000287, 0.001470, 0.000120, 0.000185
63713, 623127287.268500, 0.003407, 0.000162, 0.001387, 0.000131, 0.000184
63715, 623127299.746800, 0.003251, 0.000151, 0.001351, 0.000137, 0.000190
63718, 623127312.161000, 0.003511, 0.000139, 0.001449, 0.000160, 0.000177
63721, 623127324.816200, 0.003235, 0.000194, 0.001508, 0.000138, 0.000180
63723, 623127337.253500, 0.003384, 0.000304, 0.001313, 0.000119, 0.000168
63725, 623127349.678700, 0.003381, 0.000382, 0.001386, 0.000126, 0.000169
63728, 623127362.305200, 0.003515, 0.000204, 0.001441, 0.000163, 0.000166
63730, 623127374.651700, 0.003403, 0.000349, 0.001374, 0.000123, 0.000166
63733, 623127387.267100, 0.003236, 0.000188, 0.001679, 0.000125, 0.000164
63735, 623127399.775000, 0.003397, 0.000171, 0.001516, 0.000127, 0.000162
63738, 623127412.152900, 0.003346, 0.000423, 0.001814, 0.000133, 0.000165
63740, 623127424.772900, 0.003412, 0.000285, 0.001518, 0.000147, 0.000164
63743, 623127437.284600, 0.003403, 0.000391, 0.001404, 0.000127, 0.000182
63745, 623127449.640600, 0.003431, 0.000222, 0.001313, 0.000128, 0.000182
63748, 623127462.232700, 0.003371, 0.000242, 0.001397, 0.000121, 0.000195
63750, 623127474.660400, 0.003242, 0.000160, 0.001508, 0.000156, 0.000178
63753, 623127487.291600, 0.003234, 0.000173, 0.001400, 0.000133, 0.000189
63755, 623127499.743800, 0.003417, 0.000404, 0.001376, 0.000127, 0.000190
63758, 623127512.182600, 0.003372, 0.000372, 0.001418, 0.000113, 0.000177
63761, 623127524.872500, 0.003337, 0.000330, 0.001313, 0.000121, 0.000178
63763, 623127537.316700, 0.003390, 0.000243, 0.001443, 0.000131, 0.000176
63765, 623127549.672000, 0.003851, 0.000180, 0.001394, 0.000162, 0.000170
63768, 623127562.267000, 0.003367, 0.000396, 0.001392, 0.000157, 0.000170
63770, 623127576.101600, 0.003403, 0.000279, 0.001398, 0.000126, 0.000169
63773, 623127588.463300, 0.003349, 0.000353, 0.001376, 0.000124, 0.000199
63776, 623127600.973200, 0.003326, 0.000385, 0.001560, 0.000165, 0.000199
63778, 623127612.971400, 0.003309, 0.000280, 0.001362, 0.000105, 0.000183
63781, 623127625.576500, 0.003214, 0.000168, 0.001311, 0.000127, 0.000183
63783, 623127637.981600, 0.003363, 0.000240, 0.001342, 0.000127, 0.000183
63786, 623127650.139200, 0.003232, 0.000164, 0.001482, 0.000158, 0.000181
63788, 623127662.741600, 0.003229, 0.000168, 0.001676, 0.000162, 0.000163
63791, 623127675.147600, 0.003341, 0.000389, 0.001390, 0.000156, 0.000162
63793, 623127687.528100, 0.003226, 0.000151, 0.001539, 0.000122, 0.000142
63796, 623127700.041100, 0.003419, 0.000314, 0.001450, 0.000133, 0.000143
63798, 623127712.307800, 0.003249, 0.000164, 0.001509, 0.000189, 0.000128
63801, 623127724.955000, 0.003240, 0.000172, 0.001409, 0.000117, 0.000129
63803, 623127737.366600, 0.003239, 0.000155, 0.001336, 0.000132, 0.000115
63805, 623127749.722300, 0.003327, 0.000427, 0.001313, 0.000125, 0.000116
63808, 623127762.302100, 0.003232, 0.000150, 0.001406, 0.000135, 0.000133
63810, 623127774.681800, 0.003406, 0.000402, 0.001378, 0.000104, 0.000138
63813, 623127787.057600, 0.003360, 0.000365, 0.001381, 0.000175, 0.000152
63815, 623127799.704400, 0.003233, 0.000162, 0.001458, 0.000125, 0.000151
63818, 623127812.087700, 0.003206, 0.000174, 0.001548, 0.000140, 0.000170
63820, 623127824.651300, 0.003345, 0.000343, 0.001593, 0.000147, 0.000169
63823, 623127837.149100, 0.003469, 0.000162, 0.001429, 0.000195, 0.000140
63825, 623127849.542100, 0.003383, 0.000394, 0.001329, 0.000126, 0.000140
63828, 623127862.131400, 0.003408, 0.000267, 0.001396, 0.000129, 0.000144
63830, 623127874.550400, 0.003246, 0.000160, 0.001400, 0.000116, 0.000144
63833, 623127887.156400, 0.003236, 0.000162, 0.001419, 0.000131, 0.000160
63835, 623127899.653900, 0.003356, 0.000356, 0.001296, 0.000130, 0.000161
63838, 623127912.055200, 0.003335, 0.000394, 0.001441, 0.000134, 0.000162
63841, 623127924.724200, 0.003225, 0.000169, 0.001421, 0.000125, 0.000163
63843, 623127937.211600, 0.003362, 0.000276, 0.001461, 0.000153, 0.000166
63845, 623127949.613700, 0.003392, 0.000366, 0.001369, 0.000137, 0.000163
63848, 623127962.208300, 0.003775, 0.000145, 0.001330, 0.000124, 0.000182
63851, 623127974.580000, 0.003341, 0.000155, 0.001308, 0.000121, 0.000183
63853, 623127987.252300, 0.003375, 0.000265, 0.001401, 0.000137, 0.000183
63856, 623127999.722600, 0.003235, 0.000160, 0.001489, 0.000121, 0.000185
63858, 623128012.097200, 0.003364, 0.000365, 0.001342, 0.000136, 0.000163
63860, 623128024.715200, 0.003338, 0.000149, 0.001398, 0.000118, 0.000158
63863, 623128037.267600, 0.003325, 0.000419, 0.001392, 0.000127, 0.000145
63865, 623128049.635500, 0.003235, 0.000162, 0.001380, 0.000109, 0.000144
63868, 623128062.237600, 0.003374, 0.000403, 0.001478, 0.000148, 0.000148
63870, 623128074.604700, 0.003367, 0.000405, 0.001454, 0.000117, 0.000147
63873, 623128087.324800, 0.003307, 0.000377, 0.001364, 0.000133, 0.000161
63875, 623128099.766000, 0.003350, 0.000315, 0.001442, 0.000136, 0.000163
63878, 623128112.224600, 0.003246, 0.000183, 0.001400, 0.000120, 0.000158
63881, 623128124.896500, 0.003234, 0.000161, 0.001401, 0.000127, 0.000157
63883, 623128137.316600, 0.003368, 0.000377, 0.001299, 0.000124, 0.000142
63885, 623128149.724900, 0.003377, 0.000389, 0.001375, 0.000130, 0.000140
63888, 623128162.343300, 0.003382, 0.000379, 0.001392, 0.000112, 0.000160
63890, 623128174.703500, 0.003337, 0.000391, 0.001479, 0.000118, 0.000160
63893, 623128187.376900, 0.003355, 0.000261, 0.001327, 0.000125, 0.000159
63896, 623128199.860600, 0.003293, 0.000166, 0.001465, 0.000114, 0.000161
63898, 623128212.277000, 0.003338, 0.000184, 0.001394, 0.000126, 0.000144
63901, 623128224.886900, 0.003345, 0.000435, 0.001324, 0.000123, 0.000142
63903, 623128237.390200, 0.003389, 0.000388, 0.001455, 0.000120, 0.000142
63905, 623128249.714600, 0.003396, 0.000367, 0.001311, 0.000126, 0.000141
63908, 623128262.356700, 0.003385, 0.000352, 0.001387, 0.000121, 0.000143
63911, 623128274.847000, 0.003364, 0.000222, 0.001284, 0.000124, 0.000141
63913, 623128287.186500, 0.003238, 0.000172, 0.001421, 0.000123, 0.000144
63915, 623128299.758400, 0.003355, 0.000398, 0.001378, 0.000125, 0.000152
63918, 623128312.142200, 0.003380, 0.000409, 0.001358, 0.000110, 0.000151
63920, 623128324.776900, 0.003223, 0.000167, 0.001494, 0.000181, 0.000152
63923, 623128337.301200, 0.003340, 0.000251, 0.001416, 0.000129, 0.000155
63925, 623128349.686800, 0.003254, 0.000168, 0.001304, 0.000122, 0.000160
63928, 623128362.301400, 0.003376, 0.000375, 0.001369, 0.000156, 0.000183
63930, 623128374.753000, 0.003319, 0.000153, 0.001364, 0.000141, 0.000185
63933, 623128387.166200, 0.003378, 0.000278, 0.001387, 0.000130, 0.000186
63935, 623128399.810000, 0.003413, 0.000401, 0.001392, 0.000115, 0.000186
63938, 623128412.181600, 0.003413, 0.000271, 0.001269, 0.000119, 0.000165
63941, 623128424.840100, 0.003238, 0.000160, 0.001360, 0.000133, 0.000168
63943, 623128437.358700, 0.003401, 0.000164, 0.001313, 0.000128, 0.000193
63945, 623128449.711400, 0.003237, 0.000174, 0.001375, 0.000156, 0.000191
63948, 623128462.306200, 0.003363, 0.000161, 0.001478, 0.000157, 0.000200
63951, 623128474.787900, 0.003220, 0.000182, 0.001501, 0.000132, 0.000200
63953, 623128487.223300, 0.003409, 0.000350, 0.001373, 0.000123, 0.000200
63955, 623128499.872900, 0.003239, 0.000182, 0.001414, 0.000140, 0.000199
63958, 623128512.169300, 0.003253, 0.000161, 0.001439, 0.000167, 0.000217
63961, 623128524.846200, 0.003236, 0.000182, 0.001432, 0.000126, 0.000218
63963, 623128537.283900, 0.003231, 0.000177, 0.001508, 0.000129, 0.000216
63965, 623128549.740900, 0.003367, 0.000414, 0.001443, 0.000133, 0.000210
63968, 623128562.351000, 0.003381, 0.000364, 0.001481, 0.000122, 0.000209
63971, 623128574.823200, 0.003325, 0.000370, 0.001306, 0.000134, 0.000216
63973, 623128587.225100, 0.003388, 0.000220, 0.001314, 0.000126, 0.000196
63976, 623128599.817300, 0.003389, 0.000162, 0.001338, 0.000168, 0.000189
63978, 623128612.239900, 0.003334, 0.000358, 0.001351, 0.000178, 0.000168
63981, 623128624.885300, 0.003376, 0.000360, 0.001300, 0.000121, 0.000173
63983, 623128637.457800, 0.003362, 0.000270, 0.001373, 0.000191, 0.000171
63985, 623128649.775800, 0.003374, 0.000396, 0.001350, 0.000156, 0.000171
63988, 623128662.387000, 0.003684, 0.000156, 0.001303, 0.000126, 0.000180
63991, 623128674.946100, 0.003362, 0.000394, 0.001317, 0.000131, 0.000178
63993, 623128687.306100, 0.003238, 0.000163, 0.001439, 0.000127, 0.000153
63995, 623128699.846500, 0.003383, 0.000392, 0.001313, 0.000126, 0.000153
